,Branch length stretch,Local substitution rate,date,numdate
BIOD02906,0.5663161233435816,1.0449396400955397,,-81960943.57228425
BIOD03056,0.9999356348179168,1.7643666442522048,,-85408227.54667717
BIOD03079,0.8965137300512654,3.5434660156836904,-86997976.0,-86937252.81260118
BIOD03155,0.0,5.0668044783130215,,-87452184.02761972
BIOD03174,0.2712568983174826,3.991737201480455,,-86968848.28355001
BIOD03266,0.27125677585248675,3.991694594945379,,-86973938.56593125
BIOD03411,0.7375813204325573,6.995629008434991,,-87599151.98472057
BIOD03538,0.7120578230724578,2.0003003573692575,,-85025282.85606219
BIOD03736,0.9516615669810374,19.408699392993068,,-88115446.35902993
BIOD04232,0.7138941203566176,1.6158185728183332,-143997976.0,-143897468.65563804
BIOD04316,0.0,1.2561907635560912,,-86866354.60376419
BIOD04362,0.9819881396555306,1.2227844781222357,,-83526503.99211617
BIOD04491,0.8967471006492422,5.443243352101594,-86997976.0,-86937252.81260118
BIOD04502,0.9985292038570494,1.7364852718791903,,-86912606.10676423
BIOD04679,0.0,4.065325760370243,,-87566828.83813454
BIOD04680,0.9517962179802986,3.2016431809737456,,-85501691.23879464
BIOD04829,0.7249491811769565,7.006145477207028,,-87549549.34518974
BIOD04842,0.6573051876555079,0.9656974551044427,,-82708125.87035294
BIOD04915,0.8375907815530549,54.91505662840786,-86997976.0,-86937252.81260118
BIOD04971,0.6852816795859801,1.7675714822288324,,-86718388.18282077
BIOD04972,0.951731561507817,10.312146980832487,,-87119189.13343742
BIOD05129,0.29193006437792796,4.807576852276191,,-86857520.72463481
BIOD05144,0.6987612639355544,6.9847781586110065,,-88056252.19280076
BIOD05426,0.860863567758531,5.091980759352986,-86997976.0,-86937252.81260118
BIOD05432,0.8905919096320439,10.581749772315979,-86997976.0,-86937252.81260118
BIOD05433,0.9986662732033245,1.7426107729750893,,-85154344.71564798
BIOD05437,0.869321683075569,8.199940120043777,-86997976.0,-86937252.81260118
BIOD05594,0.9996561673632901,1.761341611302584,,-86924827.28128277
BIOD05915,0.0,1.2574614503257875,,-88366713.16122167
BIOD06172,0.0,2.97992332308129,,-87509617.66007566
BIOD06287,0.0,2.9815294171352242,,-87616498.70955016
BIOD06529,0.0,1.2561907635560912,,-86866354.60376419
BIOD06557,0.0,0.10709509345033714,,-83325952.33975767
BIOD06558,0.0,2.9815294171352242,,-87616498.70955016
BIOD06668,0.3122447025658576,13.014426914291013,,-86851390.2980393
BIOD06707,0.9517804098056907,5.369614310543063,,-85825315.17706352
BIOD06722,0.0,4.065325760370243,,-87566828.83813454
BIOD06734,0.16342664856187483,6.043533643744915,,-87826284.84159556
BIOD06779,0.2712544348951844,4.801591802344089,,-87057111.09098074
BIOD06818,0.0,1.254134782493089,,-85912657.08108114
BIOD06841,0.9462861503061445,5.37379580935405,,-86212967.04607376
BIOD07257,0.0,1.094667269596375,,-83381177.74970752
BIOD07393,0.9517164625023241,13.5027860858659,,-87315958.21138099
BIOD07397,0.0,1.2539738757071814,,-85730780.92449515
BIOD07398,0.0,1.2539738757071814,,-85730780.92449515
BIOD07491,0.9569308101572849,7.0042375327845,,-87881461.34420869
BIOD07605,0.0,2.6923602754363323,,-86972637.56656322
BIOD07606,0.0,2.6923602754363323,,-86972637.56656322
BIOD07658,0.1409733067010633,6.996286759624493,,-87758716.6898634
BIOD07687,0.5660158352967279,1.8041593837527212,,-87991460.74813737
BIOD07693,0.0,1.2561907635560912,,-86866354.60376419
BIOD07759,0.9569307102926804,10.298858027240984,,-87159303.17137684
BIOD08312,0.271240551809494,6.999052052787996,,-87206646.15610054
BIOD08332,0.9996714936957181,1.7617771788092844,,-85581718.920447
BIOD08378,0.9989236400413046,1.7529424446121298,,-87106338.7810047
BIOD08485,0.0,1.2449687808938745,,-86783685.42039444
BIOD08545,0.0,1.5574144309822622,,-86910796.65870574
BIOD08698,0.6573152036330858,1.7690768186927843,,-87148807.43499005
BIOD09025,0.6572922154272874,1.7716383549299701,,-87491353.18815881
BIOD09456,0.9404977956733191,1.4891399341315286,,-82482270.16052319
CCCP00010,0.940503416939642,2.6898153037510855,,-82810637.56024013
CNEIF3563-12|Stilbus|Phalacridae|Canada|Alberta|BIOUG_ELKISL-NP_1,0.9986698005700613,1.7427964480331624,,-86502994.69936319
CNGBB516-13|Stilbus|Phalacridae|Canada|Ontario|BIOUG_GEOBAY-NP_1,0.0,1.254689538625931,,-86583792.2377846
CNGBG1560-14|Phalacridae|Phalacridae|Canada|Ontario|BIOUG_GEOBAY-NP_2,0.0,1.2533113527511417,,-84147382.62400167
CNGSH1665-15|Phalacridae|Phalacridae|Canada|Saskatchewan|BIOUG_GRASS-NP,0.9997041979462743,1.7626151419764586,,-84400934.4479813
CNGSH1681-15|Olibrus|Phalacridae|Canada|Saskatchewan|BIOUG_GRASS-NP,0.9997398610681452,1.7635223714854715,,-84604179.64052746
CNGSI394-15|Olibrus|Phalacridae|Canada|Saskatchewan|BIOUG_GRASS-NP,0.9996141032206748,1.7601897017001396,,-84274202.55603243
CNRGL509-15|Acylomus_ergoti|Phalacridae|Canada|Ontario|BIOUG_ROUGE-NP,0.0,1.2544191246533358,,-86038291.67536667
CNRGQ709-15|Olibrus_semistriatus|Phalacridae|Canada|Ontario|BIOUG_ROUGE-NP,0.0,1.2533113527511417,,-84147382.62400167
CNRMC1330-12|Acylomus_pugetanus|Phalacridae|Canada|Manitoba|BIOUG_RIDING-NP,0.9989149513706751,1.7527159303076882,,-86633491.96677871
CNTID3539-15|Acylomus|Phalacridae|Canada|Ontario|BIOUG_STLAW-NP,0.9569274408238465,8.321163390930423,,-87772175.88449338
GBDL00409,0.0,1.2424765776114302,,-85694955.28791249
GBDL00833,0.0,5.0668044783130215,,-87452184.02761972
GBDL00943,0.9518072509851774,1.1734021914880293,,-80740235.96259853
GBDL01189,0.6573425835706891,1.3336564906956998,,-81886849.25264016
GBDL01191,0.0,1.2424765776114302,,-85694955.28791249
GBDL01260,0.409682578293596,6.044365772521897,,-87111482.34117305
GBDL01532,0.9997422023583857,1.7635740364550008,,-86126039.90719274
GBDL01548,0.0,2.97992332308129,,-87509617.66007566
GBDL01585,0.5662161112539477,1.7772151708267139,,-87884037.7416711
GBDL02228,0.0,1.5574144309822622,,-86910796.65870574
GMAAG1142-16|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|,0.2919096744966063,6.995545546705597,,-87240900.76268071
GMAAH1162-16|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|,0.49969417225975377,2.689191178306118,,-85353344.96436217
GMAMG967-15|Phalacridae|Phalacridae|Australia|Western_Australia|BIOUG_AUSMS,0.25027151763872824,6.9935084883017335,,-87534284.88803276
GMAQA109-17|Phalacridae|Phalacridae|Australia|Queensland|,0.7375897425699939,7.027960274668816,,-87690300.71934357
GMAQB034-17|Phalacridae|Phalacridae|Australia|Queensland|,0.39083223193814937,2.557322218020814,,-86328872.74143122
GMAQB067-17|Phalacridae|Phalacridae|Australia|Queensland|,0.7120020411335053,6.991591565342503,,-88028206.84765749
GMAQB072-17|Phalacridae|Phalacridae|Australia|Queensland|,0.8476786182528891,1.764981877615238,,-85658314.66369832
GMAQH038-17|Phalacridae|Phalacridae|Australia|Queensland|,0.9569373298873018,8.335866468854391,,-87824425.94096446
GMAQJ022-17|Phalacridae|Phalacridae|Australia|Queensland|,0.9569271149000835,10.288383243091582,,-87361621.51029323
GMAQL593-17|Phalacridae|Phalacridae|Australia|Queensland|,0.9517157250528504,13.497215468020999,,-88589001.0940884
GMAQL612-17|Phalacridae|Phalacridae|Australia|Queensland|,0.9517184895519957,13.514262589802946,,-87005322.16924126
GMAQP320-17|Phalacridae|Phalacridae|Australia|Queensland|,0.9567109425065815,29.112880619463258,,-87539570.87308164
GMAQV316-17|Phalacridae|Phalacridae|Australia|Queensland|,0.9569239067035159,8.34553144551458,,-87608470.90530154
GMASE060-17|Phalacridae|Phalacridae|Australia|South_Australia|,0.6571194117925334,1.7949672729399815,,-87905974.98657556
GMASG293-17|Phalacridae|Phalacridae|Australia|South_Australia|,0.7249455980293165,8.323668762277496,,-87498729.4160312
GMATT3930-16|Phalacridae|Phalacridae|Australia|Tasmania|,0.9568950540485565,13.394266950591561,,-87369526.15468171
GMBCA5763-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.40967896642263246,6.981864528654072,,-86897683.0895944
GMBCB3750-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.0,1.1850295829077693,,-82524250.16324474
GMBCC3072-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.8280336470538863,1.7645955394352535,,-86311395.65118037
GMBCE2256-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9999444447608581,1.7645650463005362,,-85225087.47131978
GMBCE2338-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.0,3.41546253425647,,-86910796.65870574
GMBCF5679-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.0,1.2527424549793398,,-86422744.00375068
GMBCG254-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.0,1.254621451450639,,-86725502.08166711
GMBCM4217-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9999621605899928,1.7649563366611503,,-84846390.55878991
GMBCM4243-15|Phalacridae|Phalacridae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.0,1.1850295829077693,,-82524250.16324474
GMBUA1468-14|Olibrus_liquidus|Phalacridae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.9569839793663706,1.7649717963473557,,-85232060.66896787
GMBUE3034-14|Olibrus_affinis|Phalacridae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.533546553361188,6.0345321712490145,,-86498028.08018358
GMCDE1060-16|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|,0.9569244291861767,8.316583358439487,,-87648201.19654407
GMCFF1128-14|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9569222527324983,6.99554159160499,,-87935401.79460281
GMCHM679-14|Phalacridae|Phalacridae|China|Shaanxi|BIOUG_SHAANXI,0.0,1.2546796653519405,,-86878859.33665617
GMCII1162-15|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.8833708505972343,1.7649932961391839,,-85271182.00961259
GMCJJ899-14|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.46457108531295455,7.024495476180745,,-86151856.94011915
GMCKK261-14|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999581229108998,1.8728748862051914,,-84881565.45121117
GMCRB136-13|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997104265472512,1.0051664871750254,,-85806513.29208052
GMCRI088-13|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9517298374356254,10.308049107897382,,-87134668.3840272
GMCRJ935-13|Acylomus|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9986536663537401,1.8081184616437096,,-86745996.48632453
GMCRK2575-13|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9987110188170403,1.7445620925201244,,-85149157.0783686
GMCRO584-13|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,2.2652337496529587,,-86228942.10942441
GMCRU697-13|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.2548139914581402,,-83614255.56010304
GMCRZ616-14|Phalacridae|Phalacridae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999565327443861,1.758776921377157,,-85495853.90696213
GMCWF479-15|Phalacridae|Phalacridae|Australia|Western_Australia|BIOUG_AUSCB,0.0,1.2723893699631217,,-84354793.50204436
GMCWR561-15|Phalacridae|Phalacridae|Australia|Western_Australia|,0.9997573776666349,1.000958688434814,,-83721118.48185354
GMCWT877-15|Phalacridae|Phalacridae|Australia|Western_Australia|BIOUG_AUSCB,0.0,3.4344480252737144,,-88019044.6431322
GMFRS268-15|Phalacridae|Phalacridae|United_States|Virginia|BIOUG_FRONTROYAL,0.9997355965237302,1.7634178392322635,,-86077281.44222523
GMFRY130-15|Acylomus_ergoti|Phalacridae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.2544191246533358,,-86038291.67536667
GMGAB216-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.9517903720481091,4.358384288800718,,-85601105.61675015
GMGAF730-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.4996903477352086,1.9360866357493234,,-86521911.50411908
GMGAH1228-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.9517320575012692,10.309512830560594,,-88356567.09198935
GMGGE306-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.99998027271601,1.8173227903331408,,-82288847.81419244
GMGGG161-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.951790861291495,3.421156537391861,,-85567194.02348003
GMGGG163-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.99998167109793,0.9652413865609948,,-83559525.38843791
GMGGG171-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.6988339156583908,1.5553083511937587,,-82221509.80310984
GMGGQ1983-17|Phalacridae|Phalacridae|Gabon|Moyen-Ogooue|,0.5500418869184233,1.7734717963573519,,-87505557.52742963
GMGMD1068-14|Olibrus_aeneus|Phalacridae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.9999525379384137,1.7647451212760443,,-85795396.05578944
GMHKW168-15|Phalacridae|Phalacridae|Honduras|Islas_de_la_Bahia|,0.9997273337640687,1.0058984914682794,,-85579082.24488598
GMHMA216-15|Phalacridae|Phalacridae|Honduras|Cortes|,0.20745017675738028,7.042454884209986,,-87686789.81273371
GMHMM269-16|Phalacridae|Phalacridae|Honduras|Cortes|,0.8380178879972728,1.9340528058162845,,-84722089.30217263
GMKMW1980-15|Phalacridae|Phalacridae|Kenya|Laikipia|BIOUG_KENYA2,0.9997823835007522,1.0002621369929379,,-84209545.40037964
GMKMX1605-15|Phalacridae|Phalacridae|Kenya|Laikipia|BIOUG_KENYA2,0.9999495097637856,1.7683065264571312,,-85255654.75600459
GMMAE128-15|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.9569243826865758,10.283955191239434,,-87234928.94785711
GMMBG051-16|Phalacridae|Phalacridae|Malaysia|Selangor|,0.9213025975979632,2.3332059476161198,,-83399603.93820494
GMMBR164-16|Phalacridae|Phalacridae|Malaysia|Selangor|,0.9665279569398247,1.3333087124639666,,-80565261.00966972
GMMBR170-16|Phalacridae|Phalacridae|Malaysia|Selangor|,0.5663131562944698,2.688093127566631,,-85834106.26228428
GMMBU104-17|Phalacridae|Phalacridae|Malaysia|Selangor|,0.9999800067379144,1.2227866813083919,,-84057404.73594706
GMMCJ1117-14|Acylomus|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,2.666591898509793,,-86825057.96058904
GMMCJ1165-14|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999468079307475,1.7646170382643867,,-85553571.33864884
GMMCJ1175-14|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.9990164521991335,1.0095563031246972,,-84458737.3187873
GMMCJ1183-14|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.9996685049649173,1.7617032420247436,,-86266108.81060442
GMMCK1081-14|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.2540400551025501,,-85234756.2282521
GMMCK1269-14|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.934406122923668,2.8384833489607186,,-83590087.48648512
GMMCL193-14|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,2.66701844294457,,-87712731.532444
GMMCL229-14|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.2548139914581402,,-83614255.56010304
GMMCW607-15|Phalacridae|Phalacridae|Mexico|Jalisco|BIOUG_CHAMELA,0.9517125997655318,13.489115748093756,,-87277557.0885252
GMMDH1649-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.8661204968622556,1.7650088837294517,,-85278440.70305404
GMMDI1106-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.9974738366380338,1.7211222192922626,,-86357553.11891612
GMMDI1121-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.9997100107416538,1.7627940349008058,,-86527064.30458319
GMMDL1633-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.613147700045086,1.7647491794878685,,-87005617.33337438
GMMDL1652-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.9999515607345777,1.7647071758089754,,-85435200.99156775
GMMDN2474-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.9999507356777132,1.7647045683029816,,-85426809.757358
GMMDN2489-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.9997166337110414,1.7629467230367426,,-85868619.53177156
GMMDN2552-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.5500527136456517,6.034690516242018,,-86676419.720575
GMMDN2600-15|Phalacridae|Phalacridae|Madagascar|Toamasina|BIOUG_MADAGASACAR,0.9999145547841912,1.763851313573776,,-85967425.15476307
GMMGB185-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9989982846056634,1.0064005658652813,,-82701208.5419783
GMMGD1691-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9996396874044473,1.774891823471384,,-87008514.66490474
GMMGD1716-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.045829132830248,,-87160344.25548524
GMMGD1746-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.7499195658317992,6.044087456570399,,-87718775.91404681
GMMGD1752-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9987811053133994,1.7972040158141716,,-85299371.98758875
GMMGD1757-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.2467740429762528,,-87189157.74581556
GMMGD1769-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9819183436627449,1.7694223435899623,,-86747734.47894834
GMMGD1778-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.8177297228485467,1.7715950047038052,,-87265166.97418588
GMMGD1784-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.2545749143768279,,-85394591.98870957
GMMGD1803-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.2449687808938745,,-86783685.42039444
GMMGD2071-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,2.6639868027191644,,-87289697.50090282
GMMGE381-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.16342754447373395,6.047111275414013,,-87764081.29827102
GMMGE386-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9973533945971497,1.7602167452961046,,-87008900.25726373
GMMGG674-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9279742305635198,1.7647272692994171,,-85853427.18081589
GMMGI708-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.5662894758374095,1.7642452418157062,,-87342666.74006383
GMMGJ463-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.446560274120367,6.042499379361566,,-86891290.33211441
GMMGJ491-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.045829132830248,,-87160344.25548524
GMMGM136-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.40972082479862787,2.6894830593794956,,-85663677.86840533
GMMGN2129-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.2910013162682352,,-84296445.72475924
GMMGN2155-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.33235829415285206,6.997300436307804,,-86979885.2818431
GMMGN2169-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.045829132830248,,-87160344.25548524
GMMGN2185-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.7376224221042809,1.8200476030175943,,-86481388.17035472
GMMGN2881-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.254621451450639,,-86725502.08166711
GMMGN4433-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.2712597285242513,2.441475423857209,,-87368131.49069239
GMMGO231-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9999585728532345,1.7648780108641582,,-84507479.41224341
GMMGP569-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.9999581624296405,1.0002938641925627,,-82873711.76120256
GMMGR127-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.25026913958686875,6.03992360198338,,-87347357.60476856
GMMGS132-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.0,1.2596984193714056,,-87160344.25548524
GMMGS787-18|Phalacridae|Phalacridae|Malaysia|Selangor|,0.0,1.2539738757071814,,-85730780.92449515
GMMGS919-18|Phalacridae|Phalacridae|Malaysia|Selangor|,0.14097295806467752,6.993926059171688,,-87790115.09520465
GMMGS921-18|Phalacridae|Phalacridae|Malaysia|Selangor|,0.14097380310687485,6.999773741290022,,-87785100.38344654
GMMGS957-18|Phalacridae|Phalacridae|Malaysia|Selangor|,0.0,1.2544496264052132,,-86003687.2080245
GMMGS967-18|Phalacridae|Phalacridae|Malaysia|Selangor|,0.9569279137185639,6.999757054771306,,-88049091.49701293
GMMGT977-14|Phalacridae|Phalacridae|Malaysia|Selangor|BIOUG_GOMBAK,0.807243125063869,1.405257331764492,,-84758829.96173356
GMMSH035-18|Phalacridae|Phalacridae|Malaysia|Perak|,0.9569288347818953,7.00209412010121,,-87786250.28017141
GMMSH047-18|Phalacridae|Phalacridae|Malaysia|Perak|,0.9569240884478887,8.318696661415474,,-87790912.6073357
GMMSH121-18|Phalacridae|Phalacridae|Malaysia|Perak|,0.4996842524059415,3.986015941868907,,-85729394.54147072
GMMSO1223-18|Phalacridae|Phalacridae|Malaysia|Perak|,0.9999627667097529,1.7649695463761383,,-84734311.21046834
GMMSQ513-18|Phalacridae|Phalacridae|Malaysia|Perak|,0.9569313778168995,7.003319730385419,,-87945767.9349475
GMMSR607-18|Phalacridae|Phalacridae|Malaysia|Perak|,0.0,1.2527424549793398,,-86422744.00375068
GMNGE135-16|Phalacridae|Phalacridae|Papua_New_Guinea|Madang|,0.6572400484213161,1.7828687442873334,,-87840397.05250968
GMNGE149-16|Phalacridae|Phalacridae|Papua_New_Guinea|Madang|,0.0,4.075358357270999,,-88081266.62383698
GMNGK092-16|Phalacridae|Phalacridae|Papua_New_Guinea|Madang|,0.9569253146769883,10.286102467637813,,-86989571.47684021
GMSAC1696-13|Phalacridae|Phalacridae|South_Africa|Gauteng|BIOUG_MAGAL,0.9996865446377853,1.7622328154180464,,-85894217.44471312
GMSAC1720-13|Phalacridae|Phalacridae|South_Africa|Gauteng|BIOUG_MAGAL,0.0,0.9799670804089797,,-85073236.3251917
GMSAQ705-13|Phalacridae|Phalacridae|South_Africa|Gauteng|BIOUG_MAGAL,0.9569252297598602,10.283906723202993,,-88038534.64260553
GMSAR1988-13|Phalacridae|Phalacridae|South_Africa|Gauteng|BIOUG_MAGAL,0.5500613921504233,6.992458909392401,,-86239078.49695383
GMSAR2017-13|Phalacridae|Phalacridae|South_Africa|Gauteng|BIOUG_MAGAL,0.99864307295303,1.8229465260001863,,-86398705.74459817
GMSAR2038-13|Phalacridae|Phalacridae|South_Africa|Gauteng|BIOUG_MAGAL,0.0,2.9800244852774815,,-86476667.33337939
